"country","local_id","global_id","type","day","month","year","participant_age","participant_gender","participant_occupation","participant_occ_detail","participant_education","participant_edu_length","participant_school_year","participant_nationality","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","work_contacts","work_contacts_nr","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","diary_weight","dayofweek","weekday","holiday","cnt_count"
"BE",7294292,29177168,1,27,10,2010,60,"F",4,NA,1,NA,NA,"BE",2,60,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",1
"BE",7294380,29177520,2,22,10,2010,17,"F",5,NA,2,NA,NA,"BE",5,15,17,19,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,5,"Y","N",41
"BE",7294812,29179248,1,24,10,2010,64,"M",2,NA,3,NA,NA,"BE",2,62,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",50
"BE",7338997,29355988,1,23,10,2010,58,"F",3,NA,5,NA,NA,"BE",2,58,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",13
"BE",7351294,29405176,1,26,10,2010,53,"M",1,NA,5,NA,NA,"BE",2,53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",11
"BE",7352355,29409420,1,12,11,2010,85,"M",2,NA,0,NA,NA,"BE",3,31,56,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",3
"BE",7420251,29681004,1,22,10,2010,66,"M",2,NA,3,NA,NA,"BE",2,62,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",16
"BE",7421430,29685720,1,23,10,2010,70,"M",2,NA,1,NA,NA,"BE",2,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",7
"BE",7422038,29688152,1,28,10,2010,62,"M",2,NA,2,NA,NA,"BE",2,59,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","N",6
"BE",7422588,29690352,1,14,12,2010,22,"F",NA,NA,3,NA,NA,"BE",3,59,58,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",30,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",60
"BE",7489794,29959176,1,29,10,2010,57,"F",1,NA,1,NA,NA,"BE",3,22,60,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,4,NA,NA,NA,5,"Y","N",15
"BE",7491448,29965792,3,25,10,2010,4,"F",5,NA,5,NA,NA,"BE",4,38,36,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,"Y",3,NA,"BE",NA,NA,3,NA,NA,NA,1,"Y","N",37
"BE",7532256,30129024,1,11,11,2010,90,"F",2,NA,5,NA,NA,"BE",13,45,70,71,71,71,75,78,78,80,82,85,86,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,4,"Y","Y",14
"BE",7565179,30260716,1,15,11,2010,62,"F",2,NA,5,NA,NA,"BE",2,60,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",4
"BE",7623665,30494660,1,26,10,2010,77,"F",2,NA,3,NA,NA,"BE",1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",2
"BE",7624182,30496728,1,26,10,2010,46,"M",1,NA,5,NA,NA,"BE",4,18,19,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",50,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",57
"BE",7624687,30498748,3,29,10,2010,9,"F",5,NA,5,NA,NA,"BE",4,57,52,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"Y",4,NA,"BE","N",NA,2,NA,NA,NA,5,"Y","N",24
"BE",7625188,30500752,1,30,11,2010,29,"M",1,NA,3,NA,NA,"BE",3,56,54,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",6,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",3
"BE",7680740,30722960,1,27,11,2010,40,"F",1,NA,5,NA,NA,"BE",3,9,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",25
"BE",7722616,30890464,1,23,10,2010,52,"M",1,NA,4,NA,NA,"BE",2,51,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,6,"N","N",12
"BE",7724618,30898472,1,22,10,2010,77,"M",2,NA,6,NA,NA,"BE",1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","N",9
"BE",7736599,30946396,1,17,10,2010,27,"F",1,NA,6,NA,NA,"BE",3,24,27,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,3,"Y","N",23
"BE",7736875,30947500,1,26,10,2010,51,"F",1,NA,6,NA,NA,"BE",2,82,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,2,"Y","N",15
"BE",7811854,31247416,1,16,11,2010,48,"M",1,NA,3,NA,NA,"BE",4,19,23,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",15,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,2,"Y","N",23
"BE",7843888,31375552,1,22,10,2010,59,"F",2,NA,5,NA,NA,"BE",1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,5,"Y","N",19
"BE",7844540,31378160,1,25,10,2010,38,"F",3,NA,4,NA,NA,"BE",4,6,8,40,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",9,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,1,"Y","N",10
"BE",7845418,31381672,1,26,10,2010,53,"M",1,NA,6,NA,NA,"OT",5,15,17,18,45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",15,NA,NA,NA,"OT",NA,NA,1,NA,NA,NA,2,"Y","N",25
"BE",7845855,31383420,3,25,10,2010,10,"M",5,NA,5,NA,NA,"BE",8,10,16,18,20,21,23,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"Y",4,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",20
"BE",7846067,31384268,3,27,10,2010,4,"F",5,NA,4,NA,NA,"BE",4,40,34,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,"Y",3,NA,"BE",NA,NA,4,NA,NA,NA,3,"Y","N",6
"BE",7846749,31386996,1,23,10,2010,49,"F",1,NA,4,NA,NA,"BE",3,21,49,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",25,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,1,"Y","N",32
"BE",7898389,31593556,1,24,10,2010,66,"M",2,NA,3,NA,NA,"BE",2,63,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",2
"BE",7922980,31691920,1,26,10,2010,71,"M",2,NA,5,NA,NA,"EU",2,65,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EU",NA,NA,1,NA,NA,NA,2,"Y","N",4
"BE",7923490,31693960,1,28,10,2010,43,"F",1,NA,6,NA,NA,"BE",2,43,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",6
"BE",7950413,31801652,1,24,10,2010,41,"F",1,NA,3,NA,NA,"BE",4,14,16,41,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,0,"N","N",10
"BE",7951027,31804108,1,24,10,2010,34,"F",1,NA,5,NA,NA,"BE",2,34,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",9
"BE",8016595,32066380,1,27,10,2010,45,"F",6,NA,4,NA,NA,"BE",3,16,45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",5
"BE",8017619,32070476,1,26,10,2010,67,"M",2,NA,4,NA,NA,"BE",1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",1
"BE",8018367,32073468,1,22,10,2010,74,"M",2,NA,5,NA,NA,"BE",2,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",5
"BE",8044326,32177304,1,15,11,2010,48,"M",1,NA,5,NA,NA,"BE",1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",6
"BE",8044770,32179080,1,29,10,2010,73,"F",3,NA,6,NA,NA,"BE",1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,5,"Y","N",4
"BE",8055198,32220792,2,7,11,2010,13,"M",5,NA,1,NA,NA,"BE",4,10,13,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","Y",5
"BE",8055377,32221508,1,23,10,2010,37,"M",1,NA,4,NA,NA,"BE",4,37,35,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,6,"N","N",30
"BE",8055428,32221712,1,29,10,2010,67,"F",3,NA,3,NA,NA,"BE",3,40,67,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,5,"Y","N",19
"BE",8055767,32223068,1,28,10,2010,66,"M",2,NA,1,NA,NA,"BE",2,66,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","N",5
"BE",8077522,32310088,1,17,11,2010,87,"M",2,NA,5,NA,NA,"BE",3,23,78,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",4
"BE",8102468,32409872,1,29,10,2010,53,"F",1,NA,3,NA,NA,"BE",3,29,53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,5,"Y","N",6
"BE",8103174,32412696,2,8,12,2010,13,"F",5,NA,1,NA,NA,"BE",4,13,16,46,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,3,"Y","N",4
"BE",8160008,32640032,1,26,10,2010,59,"F",4,NA,3,NA,NA,"BE",2,59,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,2,"Y","N",17
"BE",8161120,32644480,1,4,12,2010,37,"M",1,NA,2,NA,NA,"OT",2,32,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"OT",NA,NA,1,NA,NA,NA,6,"N","N",13
"BE",8181000,32724000,1,26,10,2010,69,"F",2,NA,5,NA,NA,"BE",2,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",7
"BE",8208974,32835896,1,27,10,2010,61,"M",1,NA,2,NA,NA,"BE",3,27,60,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",10
"BE",8209562,32838248,3,27,10,2010,5,"F",5,NA,1,NA,NA,"BE",6,54,38,11,9,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"Y",4,NA,"BE",NA,NA,NA,NA,NA,NA,3,"Y","N",24
"BE",8229997,32919988,1,15,11,2010,22,"F",1,NA,5,NA,NA,"BE",4,21,22,49,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",11
"BE",8298677,33194708,2,23,10,2010,14,"F",5,NA,1,NA,NA,"BE",4,14,16,18,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",5
"BE",8299893,33199572,1,24,10,2010,57,"M",1,NA,5,NA,NA,"BE",2,57,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",6
"BE",8315709,33262836,1,29,11,2010,82,"F",2,NA,2,NA,NA,"BE",1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",5
"BE",8316414,33265656,1,24,10,2010,33,"M",1,NA,2,NA,NA,"BE",3,12,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,0,"N","N",9
"BE",8317397,33269588,1,25,10,2010,18,"F",5,NA,2,NA,NA,"BE",4,15,18,46,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",23
"BE",8346602,33386408,1,26,10,2010,37,"M",1,NA,6,NA,NA,"BE",3,13,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",52
"BE",8400205,33600820,1,23,10,2010,55,"F",1,NA,2,NA,NA,"BE",2,58,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",25,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,6,"N","N",39
"BE",8402063,33608252,1,26,10,2010,49,"M",1,NA,2,NA,NA,"BE",3,49,48,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",30,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",32
"BE",8403256,33613024,1,10,11,2010,79,"F",2,NA,5,NA,NA,"BE",1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",7
"BE",8440613,33762452,1,4,11,2010,47,"M",1,NA,5,NA,NA,"BE",4,47,48,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","Y",11
"BE",8449475,33797900,1,28,10,2010,61,"M",2,NA,3,NA,NA,"BE",2,59,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","N",15
"BE",8461091,33844364,1,23,10,2010,63,"F",3,NA,3,NA,NA,"EU",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EU",NA,NA,2,NA,NA,NA,6,"N","N",26
"BE",8488612,33954448,1,15,11,2010,93,"F",3,NA,1,NA,NA,"BE",2,53,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",3
"BE",8489113,33956452,1,18,11,2010,18,"F",5,NA,NA,NA,NA,"BE",5,48,43,20,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,4,"Y","N",12
"BE",8515431,34061724,1,21,10,2010,42,"M",1,NA,5,NA,NA,"BE",4,43,42,19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,4,"Y","N",42
"BE",8515660,34062640,1,22,10,2010,54,"M",6,NA,1,NA,NA,"BE",2,54,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,5,"Y","N",13
"BE",8515733,34062932,3,24,10,2010,0,"F",3,NA,5,NA,NA,"BE",5,0,8,10,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",8
"BE",8516512,34066048,1,26,10,2010,63,"F",2,NA,3,NA,NA,"BE",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",1
"BE",8542093,34168372,1,27,9,2010,20,"M",5,NA,3,NA,NA,"BE",6,20,19,16,13,45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,3,"Y","N",16
"BE",8543604,34174416,1,30,10,2010,44,"M",1,NA,6,NA,NA,"BE",3,44,41,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,6,"N","Y",21
"BE",8568368,34273472,1,26,10,2010,74,"M",2,NA,1,NA,NA,"BE",5,32,43,73,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",4
"BE",8569137,34276548,1,26,10,2010,43,"M",1,NA,6,NA,NA,"EU",4,38,6,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"EU",NA,NA,1,NA,NA,NA,2,"Y","N",8
"BE",8570522,34282088,1,17,11,2010,43,"F",1,NA,5,NA,NA,"BE",4,13,14,43,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",40,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,3,"Y","N",72
"BE",8575565,34302260,1,6,11,2010,53,"F",3,NA,1,NA,NA,"BE",2,53,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,6,"N","Y",7
"BE",8608814,34435256,1,25,10,2010,46,"F",1,NA,5,NA,NA,"BE",5,48,46,17,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",3,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",8
"BE",8609779,34439116,1,16,11,2010,27,"F",1,NA,6,NA,NA,"BE",2,26,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",5,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",26
"BE",8610401,34441604,1,3,11,2010,61,"F",2,NA,5,NA,NA,"BE",3,60,63,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","Y",5
"BE",8635606,34542424,2,29,10,2010,17,"M",5,NA,1,NA,NA,"BE",4,15,17,45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,5,"Y","N",6
"BE",8635828,34543312,1,25,10,2010,62,"F",3,NA,5,NA,NA,"BE",1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",2
"BE",8693882,34775528,1,22,10,2010,46,"M",1,NA,5,NA,NA,"BE",3,19,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",13
"BE",8695231,34780924,1,30,10,2010,49,"F",1,NA,2,NA,NA,"BE",2,49,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,6,"N","Y",11
"BE",8701228,34804912,1,29,10,2010,71,"M",2,NA,2,NA,NA,"BE",7,40,42,43,45,47,67,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",8
"BE",8719788,34879152,1,30,11,2010,34,"F",4,NA,5,NA,NA,"EU",2,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"EU","N",NA,1,NA,NA,NA,2,"Y","N",4
"BE",8755421,35021684,1,27,10,2010,70,"M",2,NA,3,NA,NA,"BE",2,67,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,3,"Y","N",7
"BE",8760984,35043936,1,14,11,2010,97,"M",2,NA,1,NA,NA,"BE",1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,0,"N","N",10
"BE",8784121,35136484,1,16,11,2010,23,"M",1,NA,4,NA,NA,"BE",4,52,54,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,2,"Y","N",14
"BE",8828139,35312556,1,22,10,2010,60,"M",4,NA,3,NA,NA,"BE",2,60,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",8
